Time,MAX,MIN,AVG
1.605,0.245808855,-0.004729154,0.120031655
1.61,0.248349816,-0.005491439,0.120031655
1.615,0.246062949,-0.016163444,0.120031655
1.62,0.235390946,-0.011081537,0.120031655
1.625,0.246571139,-0.010065155,0.120031655
1.63,0.256480843,0.003655992,0.120031655
1.635,0.246062949,0.002893707,0.120285749
1.64,0.249874368,-0.000663629,0.120793946
1.645,0.23615323,-0.011843825,0.120793946
1.65,0.24555476,-0.002442297,0.121556222
1.655,0.249620289,-0.001680009,0.120793946
1.66,0.240472853,0.007721517,0.121048033
1.665,0.246062949,-0.004983248,0.121302135
1.67,0.245300665,-0.004220963,0.120285749
1.675,0.243521988,0.00162323,0.120285749
1.68,0.248095721,-0.008286489,0.120285749
1.685,0.247333422,-0.000663629,0.120285749
1.69,0.248349816,-0.014638873,0.120285749
1.695,0.24555476,-0.014384778,0.120285749
1.7,0.269947886,-0.000155438,0.120539844
1.705,0.238186002,-0.003712773,0.120285749
1.71,0.246571139,-0.002696391,0.120285749
1.715,0.249112099,-0.023024017,0.120031655
1.72,0.239964664,-0.003712773,0.120031655
1.725,0.249620289,0.006196946,0.120031655
1.73,0.252415329,-0.004729154,0.120285749
1.735,0.248603895,-0.001680009,0.120285749
1.74,0.243013814,-0.009048773,0.121048033
1.745,0.240218759,-0.012606109,0.121048033
1.75,0.256989032,0.002385516,0.122064419
1.755,0.245300665,0.003655992,0.121048033
1.76,0.255464464,0.005180564,0.121556222
1.765,0.259275913,0.004672373,0.121556222
1.77,0.249874368,0.008483803,0.120285749
1.775,0.240726948,-0.000155438,0.120539844
1.78,0.255464464,-0.001425914,0.120285749
1.785,0.250636667,-0.003966868,0.120285749
1.79,0.244030192,-0.005745536,0.120539844
1.795,0.244538382,0.000860944,0.120539844
1.8,0.24250561,-0.015147062,0.120539844
1.805,0.279603541,0.000606848,0.120285749
1.81,0.247587517,-0.007270107,0.120539844
1.815,0.238186002,-0.004729154,0.120285749
1.82,0.251144856,-0.004729154,0.120285749
1.825,0.253177613,-0.026073163,0.120539844
1.83,0.252669424,0.001877325,0.120285749
1.835,0.252923518,-0.004475059,0.120031655
1.84,0.258767694,-0.012097919,0.121302135
1.845,0.251653045,-0.003204582,0.120793946
1.85,0.25800541,0.010008376,0.121556222
1.855,0.253431708,0.003655992,0.121048033
1.86,0.253939897,0.004418278,0.121048033
1.865,0.237931907,9.8657e-05,0.121048033
1.87,0.237677798,-0.00599963,0.120285749
1.875,0.253177613,-0.00117182,0.120539844
1.88,0.247079343,-0.008540584,0.120285749
1.885,0.246317044,-0.012097919,0.120285749
1.89,0.243013814,-0.004729154,0.120539844
1.895,0.254956275,-0.012352014,0.120285749
1.9,0.245046571,-0.006253725,0.120285749
1.905,0.245046571,-0.012606109,0.120285749
1.91,0.261816859,-0.016671633,0.120031655
1.915,0.246571139,-0.014384778,0.120285749
1.92,0.244792461,-0.0021882,0.120031655
1.925,0.251653045,-0.001680009,0.120285749
1.93,0.246825233,-0.00650782,0.120031655
1.935,0.248095721,-0.017179826,0.120285749
1.94,0.248603895,-0.012097919,0.120793946
1.945,0.234628648,9.8657e-05,0.121048033
1.95,0.246317044,0.004418278,0.121556222
1.955,0.25190714,-0.00599963,0.121048033
1.96,0.248349816,-0.000409532,0.121556222
1.965,0.245300665,0.000352753,0.121810324
1.97,0.258259535,-0.008540584,0.120285749
1.975,0.239456475,-0.008540584,0.120793946
1.98,0.244284287,-0.008286489,0.120285749
1.985,0.246317044,-0.009556966,0.120031655
1.99,0.24555476,-0.007524202,0.120539844
1.995,0.234882757,-0.007270107,0.120285749
2.0,0.234882757,-0.007016012,0.120285749
2.005,0.240981042,0.003910087,0.120285749
2.01,0.238440081,0.002385516,0.120285749
2.015,0.241743326,-0.012097919,0.120793946
2.02,0.245808855,-0.003712773,0.120539844
2.025,0.244030192,-0.003204582,0.120793946
2.03,0.237169608,-0.001934106,0.120793946
2.035,0.244538382,0.003147801,0.120539844
2.04,0.243267909,-0.007270107,0.121302135
2.045,0.246317044,-0.001425914,0.121302135
2.05,0.247079343,-0.010827443,0.122064419
2.055,0.252923518,-0.008540584,0.121302135
2.06,0.247333422,-0.008794678,0.122064419
2.065,0.237169608,-0.010573348,0.122064419
2.07,0.246317044,-0.000917723,0.120539844
2.075,0.254193991,-0.000663629,0.121048033
2.08,0.263595521,-0.008540584,0.120793946
2.085,0.243013814,-0.007524202,0.120793946
2.09,0.241743326,0.004926469,0.120793946
2.095,0.254702181,-0.011335632,0.120539844
2.1,0.239456475,-0.010573348,0.120793946
2.105,0.256480843,-0.001680009,0.120539844
2.11,0.241997436,-0.012097919,0.120539844
2.115,0.246062949,-0.005491439,0.120539844
2.12,0.262070954,-0.011843825,0.120285749
2.125,0.255464464,-0.003966868,0.120793946
2.13,0.243776083,-0.019212587,0.120793946
2.135,0.240726948,-0.000409532,0.120793946
2.14,0.241997436,-0.011335632,0.121556222
2.145,0.243776083,0.000352753,0.121556222
2.15,0.251144856,-0.02353221,0.122064419
2.155,0.249112099,-0.011081537,0.121048033
2.16,0.25800541,-0.003712773,0.122064419
2.165,0.235645041,0.004418278,0.121048033
2.17,0.246571139,-0.016417539,0.120285749
2.175,0.243776083,-0.003204582,0.120793946
2.18,0.247587517,-0.008540584,0.120539844
2.185,0.240472853,-0.017433921,0.120539844
2.19,0.233612269,-0.008540584,0.120539844
2.195,0.233358175,-0.02556497,0.120285749
2.2,0.243013814,-0.018704398,0.120793946
2.205,0.238440081,-0.000663629,0.120285749
2.21,0.233612269,-0.006253725,0.120539844
2.215,0.251653045,0.000860944,0.120285749
2.22,0.259021789,-0.004220963,0.120031655
2.225,0.244792461,-0.013622491,0.120285749
2.23,0.253177613,-0.000663629,0.120031655
2.235,0.244030192,-0.000155438,0.120031655
2.24,0.241743326,-0.011589726,0.120793946
2.245,0.242759705,-0.01031925,0.121048033
2.25,0.24555476,-0.004983248,0.121302135
2.255,0.25190714,-0.00650782,0.120793946
2.26,0.250890762,-0.00599963,0.121556222
2.265,0.24885799,0.00162323,0.120539844
2.27,0.243521988,-0.005745536,0.120285749
2.275,0.236661419,-0.00650782,0.120285749
2.28,0.254956275,0.003401898,0.120285749
2.285,0.243267909,-0.005745536,0.120285749
2.29,0.240472853,-0.012352014,0.120031655
2.295,0.247079343,-0.000155438,0.120031655
2.3,0.241489232,-0.018704398,0.120031655
2.305,0.256989032,-0.0021882,0.120031655
2.31,0.251653045,-0.005745536,0.120285749
2.315,0.237931907,-0.000409532,0.11977756
2.32,0.244792461,-0.030392783,0.120031655
2.325,0.243013814,-0.016163444,0.120031655
2.33,0.247333422,-0.006761918,0.120031655
2.335,0.244284287,-0.020228969,0.120285749
2.34,0.238186002,-0.008032395,0.120031655
2.345,0.257497221,-0.003966868,0.121302135
2.35,0.255972654,0.003401898,0.121048033
2.355,0.244538382,0.001115039,0.121048033
2.36,0.255464464,0.006196946,0.121556222
2.365,0.24250561,0.00263961,0.120539844
2.37,0.247841612,0.004926469,0.120031655
2.375,0.24885799,-0.009302871,0.120031655
2.38,0.266644657,-0.007270107,0.120031655
2.385,0.241743326,-0.006253725,0.120031655
2.39,0.240981042,-0.0021882,0.120031655
2.395,0.246317044,-0.012352014,0.120031655
2.4,0.240218759,-0.003458677,0.120031655
2.405,0.252161235,-0.007270107,0.11977756
2.41,0.239710554,0.000606848,0.120285749
2.415,0.247587517,-0.014892967,0.11977756
2.42,0.235645041,-0.008032395,0.120285749
2.425,0.24555476,0.001877325,0.120031655
2.43,0.251653045,0.004672373,0.11977756
2.435,0.248603895,0.004672373,0.120031655
2.44,0.240472853,-0.006761918,0.120285749
2.445,0.249112099,-0.020228969,0.121556222
2.45,0.240726948,-0.00650782,0.121048033
2.455,0.241743326,-0.016417539,0.121048033
2.46,0.252161235,-0.000663629,0.121048033
2.465,0.238694176,0.001877325,0.120539844
2.47,0.246825233,0.003401898,0.120285749
2.475,0.234120473,0.001115039,0.120031655
2.48,0.240472853,-0.016925732,0.120031655
2.485,0.238186002,-0.011335632,0.120031655
2.49,0.245300665,0.00162323,0.11977756
2.495,0.252669424,-0.000155438,0.120031655
2.5,0.237423703,-0.005237345,0.11977756
2.505,0.23615323,0.002131421,0.120031655
2.51,0.241997436,-0.011081537,0.120031655
2.515,0.234628648,-0.016163444,0.11977756
2.52,0.242251515,-0.002696391,0.11977756
2.525,0.241235137,-0.007016012,0.120031655
2.53,0.237677798,0.001877325,0.11977756
2.535,0.243267909,0.000606848,0.120031655
2.54,0.261816859,-0.004729154,0.120031655
2.545,0.265374184,-0.008286489,0.121048033
2.55,0.241489232,-0.017179826,0.120793946
2.555,0.244284287,-0.000663629,0.121302135
2.56,0.247079343,0.007213326,0.121302135
2.565,0.249366194,-0.000663629,0.120539844
2.57,0.236661419,-0.004729154,0.120031655
2.575,0.246825233,0.008483803,0.120031655
2.58,0.265374184,-0.007270107,0.120031655
2.585,0.24250561,-0.019212587,0.120031655
2.59,0.240726948,-0.010065155,0.11977756
2.595,0.245046571,-0.0021882,0.120285749
2.6,0.253177613,-0.000155438,0.11977756
2.605,0.243267909,-0.01413068,0.120031655
2.61,0.24250561,-0.001425914,0.120031655
2.615,0.245300665,-0.011589726,0.119523466
2.62,0.244538382,-0.0021882,0.120031655
2.625,0.243521988,-0.010065155,0.120031655
2.63,0.26740697,0.003147801,0.120031655
2.635,0.239456475,-0.008032395,0.120031655
2.64,0.238440081,-0.004220963,0.11977756
2.645,0.243013814,-0.008032395,0.121302135
2.65,0.230817229,0.003401898,0.120539844
2.655,0.253431708,0.003910087,0.121048033
2.66,0.246317044,0.000860944,0.120793946
2.665,0.249112099,0.00263961,0.120539844
2.67,0.241489232,-0.003204582,0.11977756
2.675,0.249366194,-0.004475059,0.119523466
2.68,0.251144856,0.003147801,0.120031655
2.685,0.241235137,-0.013622491,0.120031655
2.69,0.232595891,0.008991994,0.119523466
2.695,0.237931907,0.001877325,0.11977756
2.7,0.237169608,-0.000155438,0.11977756
2.705,0.246825233,-0.01031925,0.11977756
2.71,0.259530008,-0.008794678,0.120031655
2.715,0.248095721,-0.008032395,0.11977756
2.72,0.270456105,0.002131421,0.120031655
2.725,0.269947886,-0.007270107,0.11977756
2.73,0.248603895,-0.00117182,0.11977756
2.735,0.245046571,-0.017179826,0.120031655
2.74,0.238694176,-0.003712773,0.11977756
2.745,0.249874368,0.001877325,0.121302135
2.75,0.248095721,-0.009556966,0.120793946
2.755,0.237931907,-0.004729154,0.121048033
2.76,0.237423703,-0.005237345,0.120793946
2.765,0.238948286,-0.008540584,0.121048033
2.77,0.241489232,-0.007778296,0.120285749
2.775,0.251144856,0.000352753,0.120031655
2.78,0.247587517,-0.003204582,0.120285749
2.785,0.247333422,-0.014892967,0.120031655
2.79,0.242251515,-0.016925732,0.120031655
2.795,0.241997436,-0.000663629,0.120285749
2.8,0.238440081,9.8657e-05,0.120031655
2.805,0.248349816,0.000860944,0.120285749
2.81,0.23285,-0.017688015,0.120285749
2.815,0.245046571,0.007467423,0.120285749
2.82,0.241235137,-0.010065155,0.120285749
2.825,0.256734937,-0.003204582,0.120031655
2.83,0.234628648,-0.004220963,0.120793946
2.835,0.238186002,0.007213326,0.120539844
2.84,0.247841612,-0.01031925,0.120539844
2.845,0.253177613,0.003401898,0.121302135
2.85,0.245046571,-0.009556966,0.121302135
2.855,0.240472853,0.003401898,0.121556222
2.86,0.245046571,-0.009048773,0.121048033
2.865,0.238440081,0.005180564,0.121556222
2.87,0.232595891,-0.010065155,0.120539844
2.875,0.249874368,-0.002696391,0.120285749
2.88,0.244284287,0.000606848,0.120539844
2.885,0.237677798,-0.004475059,0.120285749
2.89,0.250128478,-0.02353221,0.120285749
2.895,0.237169608,0.001115039,0.120539844
2.9,0.247587517,-0.008032395,0.120285749
2.905,0.239710554,-0.000155438,0.120539844
2.91,0.260546386,-0.007778296,0.120285749
2.915,0.237169608,0.001877325,0.120285749
2.92,0.247587517,-0.003204582,0.120539844
2.925,0.255972654,-0.002696391,0.120031655
2.93,0.241489232,-0.002442297,0.120285749
2.935,0.249874368,-0.01031925,0.120031655
2.94,0.275538027,0.002385516,0.120539844
2.945,0.256989032,-0.00650782,0.121048033
2.95,0.241997436,-0.000155438,0.121048033
2.955,0.241743326,9.8657e-05,0.121556222
2.96,0.24555476,-0.003204582,0.120793946
2.965,0.239456475,-0.003966868,0.121302135
2.97,0.240472853,-0.005491439,0.120031655
2.975,0.26130867,-0.022515828,0.11977756
2.98,0.245808855,0.004418278,0.120285749
2.985,0.249112099,0.000606848,0.120031655
2.99,0.246317044,0.005688755,0.120031655
2.995,0.246571139,-0.004729154,0.120031655
3.0,0.255972654,0.005688755,0.120031655
3.005,0.244030192,0.002131421,0.120285749
3.01,0.243013814,-0.0021882,0.120031655
3.015,0.245046571,0.00263961,0.120031655
3.02,0.233104095,-0.005745536,0.120031655
3.025,0.241489232,-0.011335632,0.120031655
3.03,0.241489232,-0.010573348,0.120285749
3.035,0.248603895,-0.003458677,0.120285749
3.04,0.237423703,-0.006253725,0.120031655
3.045,0.237677798,-0.001425914,0.120793946
3.05,0.244030192,-0.01413068,0.121048033
3.055,0.249112099,0.00263961,0.121302135
3.06,0.245300665,0.002893707,0.120539844
