Time,MAX,MIN,AVG
0.27,0.108089179,-0.018704398,0.039229341
0.275,0.109867841,-0.034458309,0.039229341
0.28,0.104785934,-0.020228969,0.039229341
0.285,0.095638499,-0.021245351,0.039991625
0.29,0.102499083,-0.027089542,0.040499814
0.295,0.106056415,-0.027089542,0.040245719
0.3,0.102499083,-0.024802687,0.039991625
0.305,0.106564604,-0.028105924,0.03973753
0.31,0.097925365,-0.022769922,0.039483435
0.315,0.099195838,-0.028105924,0.039229341
0.32,0.097925365,-0.019212587,0.038975243
0.325,0.105548225,-0.034712404,0.038975243
0.33,0.094876222,-0.01972078,0.039483435
0.335,0.092589356,-0.012097919,0.040499814
0.34,0.097163074,-0.011335632,0.040753908
0.345,0.091572978,-0.013114301,0.041008007
0.35,0.094368026,-0.014892967,0.040499814
0.355,0.09640079,-0.012352014,0.039991625
0.36,0.096908979,-0.020991256,0.040245719
0.365,0.098687649,-0.017688015,0.039991625
0.37,0.111392409,-0.022515828,0.038975243
0.375,0.102499083,-0.028360019,0.038975243
0.38,0.097163074,-0.009556966,0.03973753
0.385,0.094368026,-0.015147062,0.040753908
0.39,0.099449933,-0.012860203,0.040499814
0.395,0.091064788,-0.023024017,0.040499814
0.4,0.096908979,-0.020737158,0.03973753
0.405,0.092589356,-0.016671633,0.039483435
0.41,0.098941743,-0.019212587,0.039229341
0.415,0.089032024,-0.01972078,0.038975243
0.42,0.105548225,-0.019466681,0.038975243
0.425,0.108089179,-0.025056781,0.039483435
0.43,0.099195838,-0.019466681,0.039991625
0.435,0.095892601,-0.014638873,0.040753908
0.44,0.095130309,-0.012860203,0.040499814
0.445,0.091572978,-0.011335632,0.040753908
0.45,0.09462212,-0.013368396,0.040499814
0.455,0.107835077,-0.021245351,0.039991625
0.46,0.098433554,-0.016925732,0.039991625
0.465,0.096146695,-0.015147062,0.040245719
0.47,0.096654885,-0.020483064,0.039229341
0.475,0.099958129,-0.034204215,0.039483435
0.48,0.10402365,-0.033696026,0.040499814
0.485,0.098179452,-0.016417539,0.040499814
0.49,0.11037603,-0.03115507,0.040245719
0.495,0.105802312,-0.022515828,0.040245719
0.5,0.103515461,-0.016671633,0.039483435
0.505,0.101990886,-0.016163444,0.039229341
0.51,0.105802312,-0.024294494,0.038975243
0.515,0.095130309,-0.016163444,0.039229341
0.52,0.101736791,-0.013114301,0.039229341
0.525,0.090302505,-0.015147062,0.03973753
0.53,0.101736791,-0.019212587,0.040499814
0.535,0.094113931,-0.022007635,0.040245719
0.54,0.094113931,-0.012860203,0.039991625
0.545,0.101228602,-0.019212587,0.039991625
0.55,0.096908979,-0.013114301,0.03973753
0.555,0.094368026,-0.018450303,0.03973753
0.56,0.093351647,-0.024802687,0.039991625
0.565,0.100974508,-0.018196205,0.040245719
0.57,0.090810694,-0.018704398,0.039229341
0.575,0.094368026,-0.013622491,0.040245719
0.58,0.091064788,-0.013876585,0.040499814
0.585,0.107072793,-0.008032395,0.040245719
0.59,0.108343266,-0.030392783,0.039991625
0.595,0.097163074,-0.023024017,0.039483435
0.6,0.095130309,-0.017179826,0.038975243
0.605,0.098433554,-0.036491074,0.038975243
0.61,0.096908979,-0.010065155,0.039229341
0.615,0.101228602,-0.01590935,0.039229341
0.62,0.099704027,-0.017179826,0.03973753
0.625,0.109613746,-0.020483064,0.040245719
0.63,0.095638499,-0.017433921,0.040499814
0.635,0.103515461,-0.01413068,0.040245719
0.64,0.091064788,-0.010065155,0.039991625
0.645,0.098687649,-0.018704398,0.039991625
0.65,0.097417176,-0.014638873,0.039991625
0.655,0.092081167,-0.016163444,0.03973753
0.66,0.098687649,-0.015655255,0.039991625
0.665,0.096146695,-0.009302871,0.039991625
0.67,0.100212216,-0.013622491,0.040245719
0.675,0.099958129,-0.010827443,0.040499814
0.68,0.092589356,-0.011843825,0.040245719
0.685,0.115457937,-0.029630495,0.040245719
0.69,0.108597368,-0.017688015,0.039483435
0.695,0.105040036,-0.017179826,0.039229341
0.7,0.091572978,-0.012352014,0.038975243
0.705,0.100212216,-0.017688015,0.039229341
0.71,0.094113931,-0.012606109,0.038975243
0.715,0.093097545,-0.011589726,0.039229341
0.72,0.101736791,-0.017433921,0.040499814
0.725,0.098941743,-0.02556497,0.040499814
0.73,0.092081167,-0.021499446,0.040245719
0.735,0.095130309,-0.01031925,0.039991625
0.74,0.093097545,-0.016925732,0.03973753
0.745,0.090302505,-0.012606109,0.039991625
0.75,0.096146695,-0.012097919,0.039991625
0.755,0.097163074,-0.013876585,0.039991625
0.76,0.095384412,-0.021499446,0.040245719
0.765,0.092335269,-0.008540584,0.040245719
0.77,0.093605742,-0.009811061,0.040245719
0.775,0.091827072,-0.022007635,0.040245719
0.78,0.095130309,-0.01794211,0.040245719
0.785,0.087507449,-0.013368396,0.039991625
0.79,0.108597368,-0.018958492,0.03973753
0.795,0.096146695,-0.022007635,0.03973753
0.8,0.092843458,-0.011081537,0.039229341
0.805,0.110884219,-0.01972078,0.038975243
0.81,0.101482697,-0.02175354,0.039229341
0.815,0.087761544,-0.011589726,0.039229341
0.82,0.097417176,-0.01031925,0.040245719
0.825,0.098941743,-0.019466681,0.040499814
0.83,0.097925365,-0.011589726,0.040499814
0.835,0.100212216,-0.018450303,0.040245719
0.84,0.09462212,-0.020991256,0.039991625
0.845,0.093859836,-0.016671633,0.039991625
0.85,0.091064788,-0.008794678,0.040245719
0.855,0.10275317,-0.023024017,0.040245719
0.86,0.096654885,-0.020483064,0.040499814
0.865,0.092843458,-0.02175354,0.040499814
0.87,0.09640079,-0.02556497,0.040245719
0.875,0.092081167,-0.010827443,0.040499814
0.88,0.092081167,-0.013622491,0.040499814
0.885,0.096908979,-0.015655255,0.040245719
0.89,0.092081167,-0.010573348,0.039991625
0.895,0.090302505,-0.015147062,0.03973753
0.9,0.096908979,-0.018958492,0.039229341
0.905,0.09640079,-0.017179826,0.039229341
0.91,0.095638499,-0.018958492,0.039229341
0.915,0.088015638,-0.018450303,0.039229341
0.92,0.096146695,-0.009811061,0.039483435
0.925,0.116728418,-0.025819065,0.040753908
0.93,0.098941743,-0.021499446,0.040499814
0.935,0.093097545,-0.010065155,0.040499814
0.94,0.089032024,-0.010573348,0.040245719
0.945,0.106310509,-0.029630495,0.040499814
0.95,0.098941743,-0.011335632,0.040499814
0.955,0.10402365,-0.01413068,0.03973753
0.96,0.102499083,-0.02175354,0.040499814
0.965,0.094368026,-0.020228969,0.040499814
0.97,0.092589356,-0.012352014,0.03973753
0.975,0.096654885,-0.014892967,0.040245719
0.98,0.097417176,-0.013876585,0.040499814
0.985,0.094113931,-0.015655255,0.040753908
0.99,0.10758099,-0.013622491,0.040245719
0.995,0.098941743,-0.016417539,0.039991625
1.0,0.090556592,-0.015147062,0.03973753
1.005,0.10402365,-0.023786305,0.039483435
1.01,0.109867841,-0.041064791,0.039483435
1.015,0.094876222,-0.01794211,0.039229341
1.02,0.099958129,-0.018196205,0.039229341
1.025,0.114695653,-0.020991256,0.03973753
1.03,0.101736791,-0.027851829,0.040499814
1.035,0.107326888,-0.014892967,0.040499814
1.04,0.104785934,-0.015147062,0.040499814
1.045,0.093351647,-0.007270107,0.040499814
1.05,0.095130309,-0.013876585,0.040499814
1.055,0.096908979,-0.026581353,0.039991625
1.06,0.099958129,-0.024548588,0.040245719
1.065,0.092589356,-0.01794211,0.040245719
1.07,0.089286119,-0.010065155,0.039483435
1.075,0.100974508,-0.026327258,0.039229341
1.08,0.089540213,-0.015655255,0.040499814
1.085,0.097925365,-0.008286489,0.040499814
1.09,0.087253354,-0.018450303,0.040245719
1.095,0.091572978,-0.011335632,0.040245719
1.1,0.091827072,-0.016417539,0.03973753
1.105,0.087507449,-0.012352014,0.039483435
1.11,0.093859836,-0.025056781,0.039483435
1.115,0.10275317,-0.022515828,0.039229341
1.12,0.095384412,-0.014638873,0.039229341
1.125,0.103515461,-0.022515828,0.039229341
1.13,0.102244981,-0.023786305,0.03973753
1.135,0.09462212,-0.01590935,0.040753908
1.14,0.111138321,-0.020228969,0.040499814
1.145,0.106310509,-0.015147062,0.041008007
1.15,0.094368026,-0.02175354,0.040499814
1.155,0.095130309,-0.013622491,0.039991625
1.16,0.090048403,-0.008286489,0.039991625
1.165,0.10402365,-0.011843825,0.040245719
1.17,0.100466318,-0.015655255,0.03973753
1.175,0.088523835,-0.019466681,0.039229341
1.18,0.091318883,-0.011843825,0.039229341
1.185,0.091827072,-0.010065155,0.040499814
1.19,0.091572978,-0.012860203,0.040753908
1.195,0.091572978,-0.018958492,0.040499814
1.2,0.097925365,-0.013368396,0.040245719
1.205,0.092081167,-0.010573348,0.039991625
1.21,0.112916984,-0.023786305,0.03973753
1.215,0.094113931,-0.009048773,0.039483435
1.22,0.093097545,-0.011589726,0.039229341
1.225,0.095384412,-0.024548588,0.038975243
1.23,0.093097545,-0.018958492,0.039229341
1.235,0.087507449,-0.012097919,0.03973753
1.24,0.09462212,-0.008540584,0.040499814
1.245,0.091064788,-0.011081537,0.041008007
1.25,0.097671263,-0.016417539,0.041008007
1.255,0.091572978,-0.010827443,0.040499814
1.26,0.107072793,-0.015147062,0.040245719
1.265,0.089286119,-0.013368396,0.040245719
1.27,0.091064788,-0.011589726,0.039483435
1.275,0.096654885,-0.015655255,0.039229341
1.28,0.088523835,-0.015401157,0.038975243
1.285,0.091827072,-0.021245351,0.039229341
1.29,0.103261359,-0.019974874,0.039991625
1.295,0.109359652,-0.028105924,0.040245719
1.3,0.100212216,-0.02353221,0.040499814
1.305,0.10758099,-0.018196205,0.040499814
1.31,0.098433554,-0.012097919,0.040245719
1.315,0.09640079,-0.018958492,0.03973753
1.32,0.091572978,-0.018450303,0.039483435
1.325,0.108089179,-0.031917356,0.039229341
1.33,0.098179452,-0.02353221,0.039229341
1.335,0.093351647,-0.009302871,0.039483435
1.34,0.087761544,-0.024040399,0.03973753
1.345,0.089794308,-0.016163444,0.0415162
1.35,0.094368026,-0.012352014,0.041262101
1.355,0.09462212,-0.020737158,0.040753908
1.36,0.096908979,-0.022261733,0.040499814
1.365,0.096146695,-0.008286489,0.040245719
1.37,0.095384412,-0.010827443,0.039991625
1.375,0.095892601,-0.015147062,0.039483435
1.38,0.090048403,-0.025310876,0.039229341
1.385,0.091572978,-0.011589726,0.039229341
1.39,0.097671263,-0.016417539,0.039483435
1.395,0.094876222,-0.020228969,0.040499814
1.4,0.091572978,-0.012606109,0.040753908
1.405,0.096146695,-0.020991256,0.040499814
1.41,0.104785934,-0.011589726,0.039991625
1.415,0.093859836,-0.012097919,0.039991625
1.42,0.091064788,-0.017179826,0.039483435
1.425,0.106818698,-0.025056781,0.039229341
1.43,0.096146695,-0.022515828,0.038975243
1.435,0.092081167,-0.014384778,0.038975243
1.44,0.091064788,-0.025310876,0.039483435
1.445,0.099704027,-0.008540584,0.041262101
1.45,0.096908979,-0.01794211,0.041262101
1.455,0.09462212,-0.008540584,0.041008007
1.46,0.100974508,-0.020483064,0.040753908
1.465,0.11037603,-0.020228969,0.040499814
1.47,0.106056415,-0.018704398,0.03973753
1.475,0.096146695,-0.01590935,0.039229341
1.48,0.091318883,-0.02353221,0.038975243
1.485,0.098433554,-0.01972078,0.038975243
1.49,0.096654885,-0.024294494,0.039483435
1.495,0.103007272,-0.021499446,0.040499814
1.5,0.096146695,-0.01413068,0.040499814
1.505,0.100212216,-0.015147062,0.040499814
1.51,0.111646511,-0.026327258,0.040245719
1.515,0.104531839,-0.02353221,0.039991625
1.52,0.099195838,-0.018958492,0.039483435
1.525,0.097925365,-0.026581353,0.039229341
1.53,0.100212216,-0.020991256,0.039229341
1.535,0.103261359,-0.029630495,0.039229341
1.54,0.099704027,-0.030646877,0.039229341
1.545,0.102499083,-0.024802687,0.0415162
1.55,0.103007272,-0.019466681,0.041262101
1.555,0.103769556,-0.031917356,0.041008007
1.56,0.097163074,-0.027089542,0.040753908
1.565,0.114441559,-0.012097919,0.040753908
1.57,0.097163074,-0.024040399,0.039991625
1.575,0.097925365,-0.035474688,0.039483435
1.58,0.103769556,-0.024548588,0.039229341
1.585,0.110884219,-0.022515828,0.038975243
1.59,0.115712039,-0.028105924,0.039483435
1.595,0.119269371,-0.021499446,0.040499814
1.6,0.103515461,-0.01972078,0.040499814
1.605,0.100212216,-0.01590935,0.040499814
1.61,0.098941743,-0.020991256,0.040245719
1.615,0.119015269,-0.022515828,0.039991625
1.62,0.101990886,-0.016417539,0.03973753
1.625,0.105548225,-0.027851829,0.039483435
1.63,0.104785934,-0.028360019,0.039229341
1.635,0.096908979,-0.020228969,0.039229341
1.64,0.089794308,-0.014892967,0.03973753
1.645,0.09640079,-0.011081537,0.041262101
1.65,0.091572978,-0.015401157,0.041262101
1.655,0.099958129,-0.017688015,0.040753908
1.66,0.111392409,-0.01972078,0.040753908
1.665,0.097417176,-0.02353221,0.040245719
1.67,0.103007272,-0.033696026,0.03973753
1.675,0.088015638,-0.010573348,0.039229341
1.68,0.10275317,-0.019212587,0.039229341
1.685,0.094876222,-0.013114301,0.039229341
1.69,0.092589356,-0.017433921,0.039483435
1.695,0.104277745,-0.011335632,0.040499814
1.7,0.098687649,-0.011843825,0.040753908
1.705,0.104531839,-0.033441924,0.040499814
1.71,0.090302505,-0.016671633,0.040245719
1.715,0.093097545,-0.014638873,0.03973753
1.72,0.090302505,-0.014892967,0.03973753
1.725,0.097671263,-0.024040399,0.039483435
1.73,0.099195838,-0.020483064,0.039229341
1.735,0.089540213,-0.021499446,0.039229341
1.74,0.089540213,-0.024548588,0.039483435
1.745,0.097925365,-0.012097919,0.0415162
1.75,0.095130309,-0.014638873,0.041262101
1.755,0.093351647,-0.028614117,0.041008007
1.76,0.097925365,-0.011589726,0.040499814
1.765,0.099704027,-0.010065155,0.040499814
1.77,0.094113931,-0.01031925,0.039991625
1.775,0.095130309,-0.017433921,0.039229341
1.78,0.094113931,-0.012097919,0.039229341
1.785,0.091572978,-0.02175354,0.039229341
1.79,0.089540213,-0.015147062,0.039229341
1.795,0.096146695,-0.02353221,0.040499814
1.8,0.100212216,-0.013114301,0.040753908
1.805,0.100212216,-0.014638873,0.040499814
1.81,0.100720406,-0.01794211,0.040245719
1.815,0.091827072,-0.018196205,0.039991625
1.82,0.093097545,-0.013368396,0.03973753
1.825,0.097925365,-0.034458309,0.039483435
1.83,0.096908979,-0.010573348,0.039229341
1.835,0.090556592,-0.012606109,0.039229341
1.84,0.092335269,-0.022007635,0.039229341
1.845,0.095892601,-0.012860203,0.040499814
1.85,0.096654885,-0.015147062,0.041008007
1.855,0.103007272,-0.009556966,0.041008007
1.86,0.090048403,-0.012606109,0.040499814
1.865,0.092589356,-0.018958492,0.040245719
1.87,0.091064788,-0.017179826,0.039991625
1.875,0.096146695,-0.01590935,0.039229341
1.88,0.098433554,-0.012606109,0.038975243
1.885,0.094368026,-0.011335632,0.039229341
1.89,0.089540213,-0.023024017,0.038975243
1.895,0.098433554,-0.016925732,0.03973753
1.9,0.089286119,-0.011081537,0.040245719
1.905,0.102244981,-0.026581353,0.040499814
1.91,0.089032024,-0.011589726,0.040245719
1.915,0.091572978,-0.013622491,0.03973753
1.92,0.097925365,-0.013114301,0.039483435
1.925,0.092081167,-0.022007635,0.039229341
1.93,0.098433554,-0.025056781,0.038721148
1.935,0.092081167,-0.008540584,0.038975243
1.94,0.095130309,-0.012097919,0.038975243
1.945,0.094368026,-0.01794211,0.03973753
1.95,0.087507449,-0.012352014,0.041262101
1.955,0.092335269,-0.011843825,0.041008007
1.96,0.095130309,-0.014892967,0.040753908
1.965,0.091572978,-0.014638873,0.040499814
1.97,0.096908979,-0.015655255,0.039991625
1.975,0.105548225,-0.020228969,0.039483435
1.98,0.093859836,-0.019974874,0.038975243
1.985,0.089794308,-0.028614117,0.038721148
1.99,0.089032024,-0.012352014,0.038721148
1.995,0.089032024,-0.016417539,0.038721148
2.0,0.099195838,-0.019974874,0.039229341
2.005,0.097925365,-0.018958492,0.040499814
2.01,0.113679275,-0.029630495,0.040245719
2.015,0.09462212,-0.01413068,0.040245719
2.02,0.108597368,-0.019212587,0.039991625
2.025,0.101482697,-0.028614117,0.03973753
2.03,0.09640079,-0.03115507,0.039229341
2.035,0.089286119,-0.012097919,0.039229341
2.04,0.098941743,-0.024294494,0.038975243
2.045,0.104277745,-0.02175354,0.039229341
2.05,0.093097545,-0.022515828,0.039991625
2.055,0.103515461,-0.012606109,0.040499814
2.06,0.100466318,-0.024040399,0.040753908
2.065,0.114187464,-0.01590935,0.041262101
2.07,0.098687649,-0.008794678,0.040753908
2.075,0.117998891,-0.021499446,0.039991625
2.08,0.099958129,-0.020483064,0.03973753
2.085,0.093859836,-0.008540584,0.039483435
2.09,0.088015638,-0.016417539,0.039229341
2.095,0.092589356,-0.020991256,0.038975243
2.1,0.108597368,-0.019466681,0.038975243
2.105,0.096146695,-0.026835447,0.038975243
2.11,0.123588987,-0.027851829,0.039229341
2.115,0.097417176,-0.012606109,0.040245719
2.12,0.095638499,-0.015655255,0.040245719
2.125,0.087507449,-0.009048773,0.040245719
2.13,0.097163074,-0.012606109,0.03973753
2.135,0.102244981,-0.010573348,0.03973753
2.14,0.097163074,-0.012860203,0.039483435
2.145,0.094113931,-0.021499446,0.039483435
2.15,0.092081167,-0.008032395,0.039991625
2.155,0.093097545,-0.012860203,0.040245719
2.16,0.100466318,-0.012097919,0.039991625
2.165,0.097417176,-0.012352014,0.040245719
2.17,0.08826974,-0.01031925,0.041008007
2.175,0.091064788,-0.011081537,0.040245719
2.18,0.095384412,-0.010065155,0.039991625
2.185,0.094113931,-0.009556966,0.040245719
2.19,0.099195838,-0.012606109,0.03973753
2.195,0.095892601,-0.014892967,0.039483435
2.2,0.093859836,-0.009048773,0.039229341
2.205,0.096146695,-0.012606109,0.039229341
2.21,0.100974508,-0.010573348,0.038975243
2.215,0.098941743,-0.019974874,0.038975243
2.22,0.097925365,-0.019212587,0.038975243
2.225,0.098941743,-0.029884594,0.03973753
2.23,0.095130309,-0.014384778,0.040753908
2.235,0.098941743,-0.012097919,0.040499814
2.24,0.113933362,-0.026327258,0.040245719
2.245,0.112916984,-0.02734364,0.040245719
2.25,0.100212216,-0.02175354,0.040245719
2.255,0.098941743,-0.024294494,0.040245719
2.26,0.111392409,-0.027089542,0.039991625
2.265,0.097163074,-0.021499446,0.040245719
2.27,0.106056415,-0.025056781,0.040499814
2.275,0.098941743,-0.033187829,0.039229341
2.28,0.101228602,-0.036236972,0.039991625
2.285,0.106056415,-0.030900972,0.040753908
2.29,0.107072793,-0.025056781,0.040499814
2.295,0.097925365,-0.025056781,0.040753908
2.3,0.09640079,-0.020737158,0.040245719
2.305,0.098941743,-0.017179826,0.03973753
2.31,0.106310509,-0.040048406,0.039483435
2.315,0.090556592,-0.022007635,0.039229341
2.32,0.091064788,-0.013114301,0.039229341
2.325,0.094113931,-0.012860203,0.039229341
2.33,0.09640079,-0.010827443,0.039229341
2.335,0.094368026,-0.012352014,0.040245719
2.34,0.090810694,-0.015655255,0.040499814
2.345,0.093859836,-0.020737158,0.040753908
2.35,0.091572978,-0.025056781,0.040753908
2.355,0.091572978,-0.014384778,0.040499814
2.36,0.096908979,-0.021499446,0.039991625
2.365,0.091064788,-0.009048773,0.040245719
2.37,0.091064788,-0.013622491,0.039991625
2.375,0.089540213,-0.01590935,0.039229341
2.38,0.099958129,-0.012352014,0.039229341
2.385,0.09640079,-0.01590935,0.038975243
2.39,0.105294123,-0.012352014,0.040499814
2.395,0.096908979,-0.01413068,0.040499814
2.4,0.095130309,-0.012097919,0.040499814
2.405,0.09640079,-0.015147062,0.040245719
2.41,0.090556592,-0.008540584,0.03973753
2.415,0.091064788,-0.016417539,0.039483435
2.42,0.091827072,-0.022261733,0.039229341
2.425,0.103007272,-0.026327258,0.038975243
2.43,0.092081167,-0.019974874,0.038975243
2.435,0.092843458,-0.020483064,0.038975243
2.44,0.097417176,-0.020991256,0.039229341
2.445,0.100974508,-0.015655255,0.040499814
2.45,0.092843458,-0.011081537,0.041262101
2.455,0.101990886,-0.021245351,0.040753908
2.46,0.090810694,-0.02556497,0.040499814
2.465,0.089540213,-0.011589726,0.040245719
2.47,0.100466318,-0.019466681,0.040245719
2.475,0.107326888,-0.016671633,0.039483435
2.48,0.091572978,-0.028105924,0.039229341
2.485,0.092589356,-0.031663261,0.039229341
2.49,0.095638499,-0.009048773,0.039229341
2.495,0.092081167,-0.016417539,0.039991625
2.5,0.090810694,-0.02175354,0.040499814
2.505,0.095130309,-0.016925732,0.040499814
2.51,0.100720406,-0.020991256,0.039991625
2.515,0.095130309,-0.016163444,0.03973753
2.52,0.098433554,-0.014638873,0.039483435
2.525,0.095384412,-0.018196205,0.039483435
2.53,0.09462212,-0.014638873,0.038975243
2.535,0.098179452,-0.017688015,0.038975243
2.54,0.101482697,-0.023278112,0.039483435
2.545,0.107326888,-0.032933734,0.03973753
2.55,0.111900605,-0.033441924,0.041262101
2.555,0.117490701,-0.018704398,0.041262101
2.56,0.114441559,-0.026073163,0.040753908
2.565,0.100466318,-0.037761547,0.040499814
2.57,0.098179452,-0.020991256,0.040245719
2.575,0.096908979,-0.018196205,0.039483435
2.58,0.096654885,-0.017688015,0.038975243
2.585,0.087253354,-0.014638873,0.038975243
2.59,0.093605742,-0.012097919,0.039229341
2.595,0.085220598,-0.01972078,0.03973753
2.6,0.092335269,-0.017688015,0.040245719
2.605,0.095384412,-0.013622491,0.040499814
2.61,0.099449933,-0.02556497,0.040245719
2.615,0.103515461,-0.01413068,0.03973753
2.62,0.102244981,-0.035220593,0.039483435
2.625,0.097417176,-0.020991256,0.039229341
2.63,0.103769556,-0.016671633,0.038975243
2.635,0.099704027,-0.013876585,0.038975243
2.64,0.097925365,-0.016925732,0.039229341
2.645,0.091572978,-0.015655255,0.039991625
2.65,0.096654885,-0.015147062,0.041008007
2.655,0.104785934,-0.017433921,0.041008007
2.66,0.09640079,-0.01590935,0.040245719
2.665,0.105548225,-0.027597735,0.040245719
2.67,0.108851463,-0.015401157,0.040245719
2.675,0.093605742,-0.021499446,0.039483435
2.68,0.095130309,-0.025056781,0.038975243
2.685,0.099449933,-0.025819065,0.038975243
2.69,0.095130309,-0.02734364,0.039229341
2.695,0.098433554,-0.01590935,0.040245719
2.7,0.103007272,-0.021499446,0.040499814
2.705,0.098687649,-0.023278112,0.040245719
2.71,0.113171086,-0.027851829,0.039991625
2.715,0.101990886,-0.013876585,0.039483435
2.72,0.092081167,-0.009556966,0.039229341
2.725,0.09462212,-0.014638873,0.038975243
2.73,0.088523835,-0.015401157,0.038975243
2.735,0.095638499,-0.018958492,0.038975243
2.74,0.091572978,-0.015147062,0.039991625
2.745,0.094876222,-0.011335632,0.040499814
2.75,0.104277745,-0.013876585,0.040753908
2.755,0.101482697,-0.016163444,0.040499814
2.76,0.097417176,-0.015655255,0.039991625
2.765,0.099195838,-0.009048773,0.039991625
2.77,0.098941743,-0.008286489,0.040245719
2.775,0.091318883,-0.01590935,0.03973753
2.78,0.095130309,-0.02175354,0.038975243
2.785,0.09462212,-0.016417539,0.039483435
2.79,0.093859836,-0.016671633,0.040499814
2.795,0.093859836,-0.018196205,0.040245719
2.8,0.095130309,-0.009302871,0.039991625
2.805,0.100720406,-0.019212587,0.03973753
2.81,0.102244981,-0.020228969,0.039483435
2.815,0.089794308,-0.015401157,0.038975243
2.82,0.092589356,-0.020483064,0.038975243
2.825,0.103261359,-0.022007635,0.039229341
2.83,0.110630132,-0.01794211,0.03973753
2.835,0.111138321,-0.008540584,0.040499814
2.84,0.095130309,-0.027597735,0.040499814
2.845,0.091827072,-0.009556966,0.040245719
2.85,0.099449933,-0.012860203,0.040245719
2.855,0.097925365,-0.009302871,0.040245719
2.86,0.091827072,-0.013622491,0.039991625
2.865,0.095638499,-0.014384778,0.040245719
2.87,0.098179452,-0.013876585,0.040499814
2.875,0.089794308,-0.024040399,0.040499814
2.88,0.093351647,-0.015655255,0.040499814
2.885,0.091064788,-0.006761918,0.040499814
2.89,0.101736791,-0.013114301,0.040245719
2.895,0.09462212,-0.011335632,0.039483435
2.9,0.093605742,-0.012097919,0.039229341
2.905,0.093605742,-0.018196205,0.039229341
2.91,0.103515461,-0.012352014,0.039229341
2.915,0.104531839,-0.016925732,0.039229341
2.92,0.092081167,-0.026581353,0.039991625
2.925,0.099958129,-0.01794211,0.040499814
2.93,0.099704027,-0.016925732,0.040499814
2.935,0.092843458,-0.02734364,0.039991625
2.94,0.113425173,-0.009811061,0.03973753
2.945,0.097417176,-0.011081537,0.039229341
2.95,0.092843458,-0.023278112,0.039991625
2.955,0.09462212,-0.017179826,0.040245719
2.96,0.094368026,-0.013114301,0.040245719
2.965,0.099195838,-0.013622491,0.041262101
2.97,0.096908979,-0.02175354,0.041008007
2.975,0.095638499,-0.012606109,0.040499814
2.98,0.094368026,-0.020228969,0.039991625
2.985,0.099958129,-0.018958492,0.039483435
2.99,0.096908979,-0.016163444,0.039229341
2.995,0.091572978,-0.015655255,0.038975243
3.0,0.097417176,-0.016163444,0.039229341
3.005,0.094876222,-0.017688015,0.039483435
3.01,0.105040036,-0.024040399,0.040499814
3.015,0.092589356,-0.014638873,0.040499814
3.02,0.095130309,-0.012352014,0.040245719
3.025,0.092843458,-0.012352014,0.03973753
3.03,0.094876222,-0.018450303,0.039483435
